"app_title1","app_title2","sim"
"id1015","id1683",0.431196073820841
"id1015","id1035",0.359352109926764
"id1015","id4360",0.343288894096495
"id1015","id1848",0.330603608170594
"id1015","id2275",0.327811877128323
"id1016","id4233",0.42590682827984
"id1016","id1952",0.407074316972879
"id1016","id3090",0.398819377937081
"id1016","id858",0.393144276285451
"id1016","id595",0.392249787810129
"id1017","id2362",0.32306488588619
"id1017","id1027",0.23802238469885
"id1017","id99",0.191446287415519
"id1017","id2282",0.174172888674873
"id1017","id2707",0.169687512300607
"id1018","id2106",0.0397019649064157
"id1018","id718",0.038074496080233
"id1018","id4737",0.0360235762551543
"id1018","id1344",0.034536417379796
"id1018","id1061",0.0344106595895613
"id1019","id4713",0.570502824821923
"id1019","id1275",0.558204018518001
"id1019","id3357",0.52526092958591
"id1019","id1367",0.465204633282391
"id1019","id561",0.433358405127782
"id102","id2400",0.768177707386311
"id102","id1897",0.709255459107449
"id102","id1572",0.700893954738337
"id102","id75",0.691949305400848
"id102","id4430",0.683064073459214
"id1020","id4579",0.318375449262233
"id1020","id2298",0.306318939164825
"id1020","id4402",0.297817522765592
"id1020","id3643",0.296049401772484
"id1020","id562",0.295044039845527
"id1021","id1056",0.736770935643088
"id1021","id2420",0.445513098777492
"id1021","id2402",0.363526567779843
"id1021","id2624",0.249971876214504
"id1021","id2003",0.206082205691759
"id1022","id2507",0.833464096734113
"id1022","id1094",0.824908854019496
"id1022","id1959",0.729752757562437
"id1022","id4116",0.717036908146182
"id1022","id4693",0.669532615090348
"id1023","id3994",0.712619259460093
"id1023","id561",0.694176415653491
"id1023","id1605",0.663346028890062
"id1023","id960",0.622612246293741
"id1023","id3986",0.594608625047023
"id1024","id1548",0.440538110356345
"id1024","id2509",0.426887661387846
"id1024","id1621",0.393166223970109
"id1024","id2557",0.3695762259901
"id1024","id3447",0.366565274400385
"id1025","id2651",0.72633988301176
"id1025","id2510",0.710346572432747
"id1025","id3160",0.694103670245674
"id1025","id4692",0.568673582884359
"id1025","id4652",0.566340395206544
"id1026","id4051",0.838006367901422
"id1026","id4475",0.828004616980895
"id1026","id4084",0.816914043575722
"id1026","id525",0.804880289097371
"id1026","id4186",0.796159962802976
"id1027","id2707",0.391818300646755
"id1027","id303",0.387370652448624
"id1027","id4613",0.386614644450737
"id1027","id2897",0.358693943386672
"id1027","id1809",0.354765903648518
"id1028","id3305",0.259282757045516
"id1028","id1839",0.234591439926335
"id1028","id2117",0.216719958910742
"id1028","id1325",0.205008132261056
"id1028","id10",0.200489298976324
"id1029","id1661",0.3955031519655
"id1029","id2615",0.278504238966962
"id1029","id3647",0.265580467487649
"id1029","id4213",0.264824427436346
"id1029","id1185",0.24586138829616
"id103","id2041",0.457511258171239
"id103","id1524",0.431342555442013
"id103","id480",0.265282949939267
"id103","id355",0.263946391085738
"id103","id2491",0.203295882387496
"id1030","id2584",0.279176084942486
"id1030","id4688",0.25685143404372
"id1030","id1212",0.248514393605242
"id1030","id363",0.248205808903153
"id1030","id2980",0.242492089573681
"id1031","id2811",0.486191681353057
"id1031","id2165",0.43154214292889
"id1031","id3974",0.417074905839453
"id1031","id1596",0.395951886049748
"id1031","id4267",0.267197596961284
"id1032","id3854",0.658832627333608
"id1032","id62",0.653446115080448
"id1032","id2419",0.65252856244648
"id1032","id1012",0.642490909555118
"id1032","id288",0.630004715433637
"id1033","id4134",0.549677824965551
"id1033","id1553",0.549383152493049
"id1033","id3992",0.53030417937462
"id1033","id2004",0.374144239145358
"id1033","id3057",0.371959700202823
"id1034","id4233",0.222902597883483
"id1034","id3470",0.212499182815182
"id1034","id595",0.204046763924339
"id1034","id2204",0.202384995112119
"id1034","id1814",0.202306083489767
"id1035","id1683",0.520960698826821
"id1035","id4023",0.393474984205589
"id1035","id3536",0.390927152023749
"id1035","id1491",0.366065557168856
"id1035","id1015",0.359352109926764
"id1036","id71",0.569818191874838
"id1036","id1496",0.51876195867433
"id1036","id3296",0.505930483873464
"id1036","id4585",0.495962210231884
"id1036","id3308",0.486989507758916
"id1037","id1511",0.363043163986334
"id1037","id3037",0.341865452776506
"id1037","id2036",0.250569529320459
"id1037","id1973",0.23005635281021
"id1037","id2298",0.213113202554329
"id1038","id3751",0.168197359766035
"id1038","id1835",0.154155169113656
"id1038","id568",0.122484668337948
"id1038","id1652",0.122279966468581
"id1038","id1478",0.120857793793787
"id1039","id3141",0.555565258666664
"id1039","id1459",0.522800609212757
"id1039","id4396",0.481807512225985
"id1039","id3108",0.481738549647163
"id1039","id2720",0.408241857887127
"id104","id2824",0.531845396187012
"id104","id198",0.47785114698697
"id104","id3470",0.458957239652739
"id104","id2563",0.447762416630902
"id104","id1795",0.432806224984057
"id1040","id1514",0.44750818622558
"id1040","id598",0.44090837865252
"id1040","id2265",0.437408779172607
"id1040","id4708",0.435126955574971
"id1040","id1913",0.433834348469034
"id1041","id2439",0.34677913617054
"id1041","id3122",0.243395321718943
"id1041","id579",0.223252889294506
"id1041","id3136",0.216621063879155
"id1041","id4654",0.21660583468031
"id1042","id2069",0.557311011291256
"id1042","id1012",0.553541671047847
"id1042","id3854",0.553494570642075
"id1042","id2419",0.551153851926855
"id1042","id62",0.548796057309168
"id1043","id767",0.687891074436975
"id1043","id1007",0.579378004403468
"id1043","id4167",0.56291469658762
"id1043","id1177",0.486254320287348
"id1043","id802",0.412516211040613
"id1044","id4495",0.232925410827321
"id1044","id4214",0.161586880873489
"id1044","id2573",0.157686268190475
"id1044","id4318",0.121734168435809
"id1044","id314",0.116579795251393
"id1045","id4039",0.568296624347109
"id1045","id1700",0.5414663085877
"id1045","id4488",0.531499933835407
"id1045","id1788",0.518717007095626
"id1045","id1855",0.450882521887845
"id1046","id1628",0.503148496488333
"id1046","id3497",0.313072339096252
"id1046","id3911",0.285394292177371
"id1046","id3478",0.259181175420204
"id1046","id3498",0.257142659764269
"id1047","id2698",0.454840790629262
"id1047","id1939",0.450479270202348
"id1047","id4610",0.42645925774763
"id1047","id4638",0.423876766696599
"id1047","id2153",0.411085597137293
"id1048","id894",0.799197623189232
"id1048","id1397",0.789505383906024
"id1048","id1426",0.733632569362801
"id1048","id2410",0.729498680800688
"id1048","id1271",0.717812675216413
"id1049","id1159",0.398559307765566
"id1049","id4139",0.391383606417829
"id1049","id2330",0.388473484373296
"id1049","id4263",0.314272630469472
"id1049","id3255",0.304578353404379
"id105","id2686",0.350396576994375
"id105","id2013",0.339721805961354
"id105","id4434",0.293569690726288
"id105","id4633",0.29074684506088
"id105","id4334",0.287316501284219
"id1050","id2496",0.461684077298153
"id1050","id525",0.445492667586854
"id1050","id4600",0.436773748450551
"id1050","id4475",0.433331321122114
"id1050","id4051",0.430860920356786
"id1051","id4088",0.64961945216352
"id1051","id261",0.396437290785465
"id1051","id3719",0.303559333143457
"id1051","id4438",0.283976451656686
"id1051","id2702",0.28212368521924
"id1052","id4553",0.459037245482199
"id1052","id150",0.452663568541324
"id1052","id2541",0.41543235288836
"id1052","id2199",0.407787532088295
"id1052","id678",0.403754741622836
"id1053","id2690",0.410766975904016
"id1053","id3465",0.380992515262078
"id1053","id3701",0.379844718582367
"id1053","id79",0.37863918196825
"id1053","id1286",0.363203550447499
"id1054","id3500",0.242395217122169
"id1054","id1794",0.225249450775043
"id1054","id3134",0.223718870713221
"id1054","id1904",0.220640862727289
"id1054","id2874",0.219715306489352
"id1055","id4417",0.744271842150886
"id1055","id2146",0.681476746314732
"id1055","id4545",0.6702194882705
"id1055","id387",0.645768291418421
"id1055","id183",0.619763389421514
"id1056","id1021",0.736770935643088
"id1056","id2890",0.428278585357893
"id1056","id2315",0.411692828063675
"id1056","id3389",0.410202481024474
"id1056","id3512",0.379451310213757
"id1057","id4150",0.651515639322721
"id1057","id422",0.587104542931609
"id1057","id780",0.480361053819055
"id1057","id3993",0.414163027943767
"id1057","id2752",0.41278083080596
"id1058","id1484",0.290502777410048
"id1058","id236",0.233667469280567
"id1058","id1536",0.220009321421994
"id1058","id885",0.206622257021626
"id1058","id3946",0.183477999102213
"id1059","id2189",0.551808964420162
"id1059","id521",0.529640707671928
"id1059","id140",0.51794862336283
"id1059","id836",0.499624862820226
"id1059","id17",0.497982121610202
"id106","id2336",0.67690911221332
"id106","id2857",0.615956764966013
"id106","id4223",0.536667454285452
"id106","id4532",0.524501222746748
"id106","id4650",0.511596648570922
"id1060","id4297",0.177477222626712
"id1060","id3965",0.162623755543925
"id1060","id366",0.157501591977489
"id1060","id2832",0.156110600726379
"id1060","id1929",0.1468317549956
"id1061","id2106",0.779919447194308
"id1061","id2315",0.72992885249658
"id1061","id3389",0.714146089678162
"id1061","id3208",0.707612239316802
"id1061","id1944",0.674621847906117
"id1062","id742",0.191903052430275
"id1062","id1083",0.180145846584051
"id1062","id736",0.118171677049588
"id1062","id1854",0.115922903622712
"id1062","id926",0.101524507263508
"id1063","id1548",0.332701519359942
"id1063","id1621",0.331323321668213
"id1063","id2509",0.328440231142114
"id1063","id1920",0.304229018055943
"id1063","id1481",0.279870876186531
"id1064","id4637",0.388043027921854
"id1064","id2985",0.171042027906939
"id1064","id4742",0.162020951294726
"id1064","id1962",0.152161046387411
"id1064","id3032",0.149680460585284
"id1065","id4173",0.800440361370135
"id1065","id581",0.726830799947418
"id1065","id1308",0.718763831603379
"id1065","id1577",0.702166635853948
"id1065","id1708",0.698099832234419
"id1066","id2825",0.351193312300136
"id1066","id4009",0.326793021784496
"id1066","id4575",0.323043976391764
"id1066","id2468",0.314581749440211
"id1066","id3523",0.298545995377951
"id1067","id697",0.329576665875191
"id1067","id1601",0.260700580431635
"id1067","id3657",0.249655195387072
"id1067","id3729",0.226137653000128
"id1067","id3591",0.218807665707288
"id1068","id2353",0.552892880534204
"id1068","id2913",0.526984820452522
"id1068","id1265",0.510980339193918
"id1068","id2964",0.504774888476043
"id1068","id2424",0.468280287801066
"id1069","id1272",0.428416545609355
"id1069","id1040",0.39421750718529
"id1069","id2265",0.295708779536517
"id1069","id3427",0.281218130809555
"id1069","id4708",0.280814772141592
"id107","id1680",0.399088203894338
"id107","id1400",0.189416919866323
"id107","id3414",0.139924460481738
"id107","id4019",0.101088745679361
"id107","id1476",0.0994675601183325
"id1070","id2555",0.878421724174906
"id1070","id3990",0.857797997540203
"id1070","id3135",0.65923949692864
"id1070","id3354",0.644299574289161
"id1070","id136",0.625257015553221
"id1071","id1810",0.176991425393497
"id1071","id4708",0.163696577222536
"id1071","id3427",0.155439330218129
"id1071","id1913",0.151375724003031
"id1071","id4569",0.141085781864269
"id1072","id3836",0.182291866602741
"id1072","id3031",0.125191408574343
"id1072","id2721",0.113804701224644
"id1072","id2185",0.112038632231689
"id1072","id482",0.106180538922598
"id1073","id4146",0.307891335902418
"id1073","id4138",0.241243327688297
"id1073","id3320",0.226535042574261
"id1073","id1545",0.217136930785659
"id1073","id4144",0.201770150965487
"id1074","id2777",0.524730620029808
"id1074","id3654",0.51072685848084
"id1074","id2760",0.468849100413846
"id1074","id836",0.450112446683727
"id1074","id2560",0.424428171507326
"id1075","id224",0.341322216558904
"id1075","id4532",0.321455217242793
"id1075","id2377",0.318068868780709
"id1075","id3813",0.314808092229554
"id1075","id3122",0.30982985089665
"id1076","id2651",0.375027644321953
"id1076","id2824",0.318734093504442
"id1076","id1932",0.250114365760897
"id1076","id1025",0.178679599422104
"id1076","id2510",0.171985866917828
"id1077","id4190",0.741709083156766
"id1077","id72",0.69522901662618
"id1077","id2140",0.691945181376869
"id1077","id2899",0.684335294103999
"id1077","id4187",0.662880671178354
"id1078","id233",0.285729475250907
"id1078","id3561",0.229042986114684
"id1078","id516",0.22335574819199
"id1078","id898",0.214609875857637
"id1078","id490",0.191970012958987
"id1079","id1764",0.639500002422084
"id1079","id4358",0.571462720349465
"id1079","id3216",0.571241505349018
"id1079","id1901",0.534953760755465
"id1079","id4410",0.497604514924384
"id108","id4095",0.570522089817258
"id108","id2963",0.568750031549947
"id108","id721",0.538940253040437
"id108","id2658",0.537777184292981
"id108","id2922",0.504796230048803
"id1080","id2106",0.421450976771747
"id1080","id3208",0.416493858277854
"id1080","id2151",0.404720077231272
"id1080","id1061",0.40303751390198
"id1080","id4586",0.397203307869314
"id1081","id1999",0.350420564480931
"id1081","id283",0.3455270437736
"id1081","id1529",0.282642443671467
"id1081","id2587",0.271932356370717
"id1081","id4053",0.270589485782718
"id1082","id960",0.251312382567598
"id1082","id1960",0.230113252186988
"id1082","id1023",0.230073248276995
"id1082","id1605",0.217614418850105
"id1082","id561",0.217103934322441
"id1083","id742",0.471554904972337
"id1083","id736",0.395367984545074
"id1083","id926",0.309610241975765
"id1083","id1854",0.252090398200902
"id1083","id2558",0.227214098168522
"id1084","id4553",0.280193011984155
"id1084","id150",0.257864836159073
"id1084","id2541",0.254308346585682
"id1084","id2199",0.252689102794187
"id1084","id678",0.245536206917043
"id1085","id295",0.334135035541212
"id1085","id2095",0.209952798556807
"id1085","id4609",0.183321909512737
"id1085","id2664",0.174260606043588
"id1085","id2134",0.172743121868017
"id1086","id840",0.293228198444909
"id1086","id633",0.275407993202914
"id1086","id710",0.223077360621782
"id1086","id644",0.205263676625026
"id1086","id4135",0.185525237727545
"id1087","id2269",0.311816237846308
"id1087","id1743",0.275758312653409
"id1087","id2704",0.181918224592867
"id1087","id4735",0.179766327790517
"id1087","id3257",0.17927507356984
"id1088","id3252",0.243689311247993
"id1088","id3206",0.233065536696023
"id1088","id3783",0.19556850570096
"id1088","id2055",0.171772818663152
"id1088","id59",0.167654215621166
"id1089","id3835",0.515495289827848
"id1089","id3451",0.504835587990111
"id1089","id3730",0.485924295157812
"id1089","id329",0.472346913911537
"id1089","id4452",0.442288393060912
"id109","id427",0.392318663363112
"id109","id1915",0.290526176484877
"id109","id647",0.246502747807345
"id109","id2482",0.155797366128949
"id109","id282",0.118015213229929
"id1090","id2339",0.128429908159252
"id1090","id2287",0.0982944880556192
"id1090","id2271",0.0829870260487276
"id1090","id1136",0.0828728043582152
"id1090","id1950",0.0825519598276884
"id1091","id3090",0.585938772716526
"id1091","id1604",0.564626726181825
"id1091","id1952",0.559646794298117
"id1091","id4028",0.553011861668727
"id1091","id3472",0.552688500469326
"id1092","id2651",0.497908948778416
"id1092","id1025",0.49206027610102
"id1092","id2510",0.48118416468763
"id1092","id3160",0.437710102759828
"id1092","id4652",0.400400974573938
"id1093","id2730",0.44823685432634
"id1093","id208",0.359137264677716
"id1093","id2677",0.358035921825633
"id1093","id2096",0.334852601376664
"id1093","id4001",0.333371157241691
"id1094","id1022",0.824908854019496
"id1094","id2507",0.773475519703751
"id1094","id4116",0.67517427857174
"id1094","id1959",0.658545829434904
"id1094","id2600",0.652887590688057
"id1095","id2634",0.612771176541424
"id1095","id4650",0.572379668416888
"id1095","id2336",0.5574801070768
"id1095","id4532",0.515417787844122
"id1095","id224",0.501136418670552
"id1096","id1672",0.4061457395055
"id1096","id124",0.389644691977607
"id1096","id3382",0.317373720038995
"id1096","id2359",0.288267297855662
"id1096","id378",0.286560478330845
"id1097","id62",0.82197803611899
"id1097","id288",0.786027767109522
"id1097","id240",0.74801733273872
"id1097","id2069",0.722208334065191
"id1097","id1012",0.70512296487752
"id1098","id4244",0.830889095140485
"id1098","id4624",0.809362289498789
"id1098","id4622",0.796830710600571
"id1098","id1550",0.775717950851945
"id1098","id2304",0.773745174762431
"id1099","id3785",0.305102372906436
"id1099","id1040",0.232052950840763
"id1099","id316",0.22451724362771
"id1099","id1069",0.206003743053715
"id1099","id3107",0.200669555232675
"id11","id1515",0.210586302462499
"id11","id403",0.16045519314878
"id11","id2858",0.158639822975358
"id11","id3354",0.153051966540024
"id11","id164",0.111239816101209
"id110","id3250",0.21323736185693
"id110","id4632",0.203832781563881
"id110","id4625",0.194733418316336
"id110","id4621",0.192697079450777
"id110","id3778",0.1853616534767
"id1100","id2681",0.17265069932474
"id1100","id4522",0.171885798614284
"id1100","id2556",0.163482030553774
"id1100","id2082",0.153274839066993
"id1100","id1555",0.148532647969396
"id1101","id880",0.233920701258883
"id1101","id3554",0.146302675717454
"id1101","id2577",0.134289576443671
"id1101","id552",0.131500014921375
"id1101","id3062",0.112208564930622
"id1102","id1407",0.344720565681132
"id1102","id2178",0.29659958900011
"id1102","id1856",0.295098320270834
"id1102","id868",0.292009557193061
"id1102","id255",0.274770974011136
"id1103","id884",0.23026660880691
"id1103","id4261",0.209806083914985
"id1103","id591",0.206290535922016
"id1103","id1304",0.187751642595246
"id1103","id2344",0.180249066347252
"id1104","id4665",0.452408391150116
"id1104","id2824",0.44206700319814
"id1104","id2563",0.4395060838583
"id1104","id4652",0.420953126302249
"id1104","id1932",0.409442150408972
"id1105","id3888",0.349242177304827
"id1105","id3000",0.292741178349848
"id1105","id1592",0.281411492093937
"id1105","id2149",0.272739135345313
"id1105","id4535",0.261698011905742
"id1106","id668",0.54901045809621
"id1106","id3238",0.497568868840472
"id1106","id924",0.293303483914165
"id1106","id139",0.265585837647045
"id1106","id4283",0.192707799465482
"id1107","id1667",0.38885575664437
"id1107","id3911",0.336922929947501
"id1107","id4550",0.116745369805301
"id1107","id1816",0.112307021259809
"id1107","id3000",0.105638927885081
"id1108","id1420",0.491798864700261
"id1108","id2098",0.483399469474695
"id1108","id1493",0.412457730482975
"id1108","id2672",0.412057842433639
"id1108","id3116",0.404390303477586
"id1109","id3402",0.822671360357604
"id1109","id1408",0.768643592894195
"id1109","id3989",0.660945773112748
"id1109","id2692",0.417949425536809
"id1109","id4200",0.416927002088884
"id111","id3996",0.270257471247207
"id111","id3569",0.223054958799567
"id111","id1118",0.221472249750912
"id111","id3832",0.217605262299883
"id111","id4288",0.217139746642755
"id1110","id4051",0.389436921355699
"id1110","id4084",0.379045294426671
"id1110","id525",0.374766666258648
"id1110","id4475",0.37435147353989
"id1110","id4186",0.369509726664868
"id1111","id2763",0.375972720383954
"id1111","id870",0.312673033681699
"id1111","id1468",0.294277487003361
"id1111","id2742",0.272074613587016
"id1111","id4519",0.270636983978671
"id1112","id2151",0.286742805267644
"id1112","id4443",0.228477782912187
"id1112","id1240",0.217941043817026
"id1112","id4586",0.212848096115604
"id1112","id2890",0.202723498022054
"id1113","id1412",0.521478645292868
"id1113","id3723",0.459477651269675
"id1113","id4304",0.418581786748789
"id1113","id3891",0.409160290699724
"id1113","id2141",0.391153449352614
"id1114","id1040",0.21237570731627
"id1114","id316",0.200031401300934
"id1114","id598",0.184394282788056
"id1114","id3170",0.173054424918522
"id1114","id1913",0.169817495290902
"id1115","id2111",0.620770299034365
"id1115","id1377",0.568792468704907
"id1115","id2635",0.485332903980054
"id1115","id2975",0.470140134047394
"id1115","id1526",0.439283078222801
"id1116","id2301",0.392747055223788
"id1116","id657",0.377619049319184
"id1116","id2672",0.335522847801633
"id1116","id1613",0.328693182866951
"id1116","id1302",0.30390903542523
"id1117","id3591",0.249336989810419
"id1117","id793",0.223347867124613
"id1117","id630",0.211389528251617
"id1117","id3185",0.209276681851772
"id1117","id847",0.206144671524991
"id1118","id1817",0.428160798708102
"id1118","id3569",0.426556225962132
"id1118","id2602",0.386477047407106
"id1118","id4288",0.378260801545844
"id1118","id4687",0.37674903235393
"id1119","id2119",0.561422978509396
"id1119","id1299",0.558087138194165
"id1119","id3661",0.555619692949503
"id1119","id81",0.483098793021801
"id1119","id1844",0.456384063855095
"id112","id3877",0.540778255697493
"id112","id2102",0.532758300665155
"id112","id1244",0.379264703114994
"id112","id2168",0.376697166905486
"id112","id2034",0.330547745353211
"id1120","id3201",0.331029088131045
"id1120","id363",0.317032998228592
"id1120","id2521",0.265732878149039
"id1120","id1358",0.24022919369183
"id1120","id2272",0.217227204547818
"id1121","id4287",0.778692334369311
"id1121","id4203",0.519397767474299
"id1121","id3949",0.271910943370327
"id1121","id912",0.271849772822836
"id1121","id606",0.251378856518112
"id1122","id2166",0.591071620800916
"id1122","id162",0.546099469987202
"id1122","id1742",0.544393457311557
"id1122","id3563",0.535947794021472
"id1122","id3048",0.46597824912969
"id1123","id1910",0.189049563067291
"id1123","id1049",0.136426101159
"id1123","id4632",0.126814432628754
"id1123","id1832",0.125387118985911
"id1123","id1937",0.123272821184263
"id1124","id4583",0.780707604855585
"id1124","id2903",0.641932932880094
"id1124","id3567",0.451852502980646
"id1124","id437",0.434045123365588
"id1124","id2394",0.371112040050093
"id1125","id2308",0.674846043462519
"id1125","id1548",0.538581485900063
"id1125","id4393",0.529543854753355
"id1125","id2557",0.522411308926598
"id1125","id126",0.4537041708441
"id1126","id2315",0.672724203112832
"id1126","id3389",0.635782816888494
"id1126","id4586",0.62790379864017
"id1126","id3208",0.616397472341092
"id1126","id3512",0.614771929281445
"id1127","id2159",0.5590768263151
"id1127","id4131",0.44652026994178
"id1127","id4324",0.444853856631695
"id1127","id470",0.409576223236585
"id1127","id2833",0.392074428684535
"id1128","id2156",0.386586421236952
"id1128","id628",0.364866140030687
"id1128","id1820",0.306064152633043
"id1128","id3126",0.289217748738388
"id1128","id3811",0.273477640392254
"id1129","id543",0.857063605159349
"id1129","id1802",0.802979951194432
"id1129","id3324",0.7688528983523
"id1129","id352",0.759913559242627
"id1129","id423",0.748463149831129
"id113","id3092",0.717304560133583
"id113","id4446",0.586657869960718
"id113","id985",0.569269853084512
"id113","id4726",0.558794403643865
"id113","id3306",0.46992216088631
"id1130","id2298",0.390130956437558
"id1130","id1794",0.382543470900759
"id1130","id1832",0.378391761189975
"id1130","id3895",0.369051654583014
"id1130","id905",0.351953541021453
"id1131","id2913",0.466190715028603
"id1131","id2424",0.456137278495944
"id1131","id1068",0.417876157251119
"id1131","id1265",0.392417069846973
"id1131","id2353",0.390608708785398
"id1132","id748",0.813507774701354
"id1132","id2886",0.806818421560434
"id1132","id263",0.733723631596646
"id1132","id50",0.685706010671131
"id1132","id98",0.664536475938236
"id1133","id2453",0.372904750045902
"id1133","id2466",0.352706146614383
"id1133","id1374",0.346304384850344
"id1133","id2707",0.345379100007776
"id1133","id582",0.341014153544472
"id1134","id3878",0.19358400601629
"id1134","id272",0.162454506193327
"id1134","id3470",0.151849481379021
"id1134","id2077",0.150138302487699
"id1134","id1660",0.14361671579903
"id1135","id1199",0.783058700639563
"id1135","id86",0.702707227881749
"id1135","id686",0.676756557495891
"id1135","id280",0.654876089032388
"id1135","id1140",0.641766299502665
"id1136","id1816",0.401327942039261
"id1136","id4550",0.382837074651681
"id1136","id4535",0.347006717762417
"id1136","id3567",0.287973315969943
"id1136","id3622",0.282544086878601
"id1137","id1267",0.188335844289861
"id1137","id3678",0.170933113080574
"id1137","id1394",0.165431750841538
"id1137","id1030",0.16501251548858
"id1137","id601",0.160950165862545
"id1138","id1978",0.155843422698412
"id1138","id3841",0.139695552440745
"id1138","id3590",0.124381400007012
"id1138","id868",0.121155845193798
"id1138","id2424",0.117897886515902
"id1139","id3514",0.486239941328304
"id1139","id439",0.479089580375375
"id1139","id1960",0.476502606976672
"id1139","id3905",0.475276173815948
"id1139","id3903",0.465933087052324
"id114","id3519",0.332658389292014
"id114","id2142",0.327250325571353
"id114","id3561",0.281777322050275
"id114","id4553",0.246817838288145
"id114","id1460",0.220690304184303
"id1140","id280",0.960639204674043
"id1140","id686",0.652913441045889
"id1140","id1135",0.641766299502665
"id1140","id1199",0.609032607203555
"id1140","id86",0.553085130056941
"id1141","id3037",0.147393928935395
"id1141","id2719",0.145727284166408
"id1141","id3849",0.1422670279037
"id1141","id1234",0.141579516634212
"id1141","id3121",0.138489729356879
"id1142","id4064",0.852084812046336
"id1142","id705",0.808792127751707
"id1142","id1537",0.807016089112715
"id1142","id4042",0.806776138139796
"id1142","id390",0.798050280183789
"id1143","id4396",0.245439006944905
"id1143","id1459",0.213811647222556
"id1143","id2720",0.20684145202377
"id1143","id3108",0.203747567640778
"id1143","id77",0.190928188845004
"id1144","id4624",0.880532822549314
"id1144","id4244",0.844629889746744
"id1144","id4622",0.837726305377091
"id1144","id1550",0.811792251356578
"id1144","id2304",0.804847492170282
"id1145","id2282",0.182493151761846
"id1145","id582",0.166975622235101
"id1145","id2707",0.165645493364151
"id1145","id2453",0.156317135047191
"id1145","id1027",0.156208023703929
"id1146","id4219",0.644492287545709
"id1146","id160",0.587613143675323
"id1146","id2074",0.586343385107336
"id1146","id2536",0.574856649891027
"id1146","id2620",0.440215061648039
"id1147","id581",0.500362882730504
"id1147","id1065",0.463545207917425
"id1147","id1308",0.417363868455511
"id1147","id1708",0.381670216169894
"id1147","id1577",0.379985202665102
"id1148","id357",0.45170708925187
"id1148","id4010",0.434377984068728
"id1148","id4018",0.411142632523716
"id1148","id4254",0.389708775929876
"id1148","id1006",0.376611958397585
"id1149","id4092",0.605025328794062
